date,symbol,marketcapname,sector
05-12-2023,HINDPETRO,Largecap,Industrials
05-12-2023,JUNIORBEES,Smallcap,Indices
05-12-2023,MADRASFERT,Smallcap,Industrials
05-12-2023,MAHSEAMLES,Midcap,Metals
05-12-2023,PRIMESECU,Smallcap,Finance
05-12-2023,RALLIS,Smallcap,Industrials
05-12-2023,JKLAKSHMI,Midcap,Industrials
05-12-2023,AMBUJACEM,Largecap,Industrials
05-12-2023,BPCL,Largecap,Industrials
05-12-2023,KESORAMIND,Midcap,Industrials
05-12-2023,TIL,Smallcap,FMCG
05-12-2023,ARIHANTSUP,Smallcap,Realty
05-12-2023,ICDSLTD,Smallcap,Realty
05-12-2023,ADANIENT,Largecap,Services
05-12-2023,JYOTISTRUC,Smallcap,FMCG
05-12-2023,MOM30IETF,Smallcap,Indices
05-12-2023,HDFCNEXT50,Smallcap,Indices
05-12-2023,ICICIINFRA,Smallcap,Indices
05-12-2023,INOXGREEN,Smallcap,Realty
05-12-2023,ICICICOMMO,Smallcap,Indices
05-12-2023,TVSHLTD,Midcap,Industrials
05-12-2023,DOLPHIN,Smallcap,Oils
05-12-2023,SIMPLEXINF,Smallcap,Realty
05-12-2023,WANBURY,Smallcap,Pharmaceuticals
05-12-2023,KILITCH,Smallcap,Pharmaceuticals
05-12-2023,GLOBAL,Smallcap,Services
05-12-2023,CCHHL,Smallcap,Services
05-12-2023,NAM-INDIA,Largecap,Finance
05-12-2023,ASHAPURMIN,Smallcap,Industrials
05-12-2023,MACPOWER,Smallcap,Industrials
05-12-2023,AVG,Smallcap,Services
05-12-2023,AAKASH,Smallcap,Oils
05-12-2023,ADANIGREEN,Largecap,Miscellaneous
05-12-2023,ATGL,Largecap,Industrials
05-12-2023,IOC,Largecap,Industrials
05-12-2023,ICICIB22,Smallcap,Indices
05-12-2023,INFRABEES,Smallcap,Indices
05-12-2023,MOM100,Smallcap,Indices
05-12-2023,NEXT50IETF,Smallcap,Indices
05-12-2023,TREJHARA,Smallcap,I.T
05-12-2023,AXITA,Smallcap,Textiles
05-12-2023,SPENCERS,Smallcap,FMCG
05-12-2023,POLYMED,Midcap,Pharmaceuticals
05-12-2023,AXISBANK,Largecap,Bank
05-12-2023,SONATSOFTW,Largecap,I.T
05-12-2023,CANBK,Largecap,Bank
05-12-2023,RADICO,Largecap,FMCG
05-12-2023,NDTV,Smallcap,Media
05-12-2023,INDOCO,Smallcap,Pharmaceuticals
05-12-2023,JKCEMENT,Largecap,Industrials
05-12-2023,AURIONPRO,Midcap,I.T
05-12-2023,ENIL,Smallcap,Media
05-12-2023,EMKAY,Smallcap,Services
05-12-2023,HUBTOWN,Smallcap,Realty
05-12-2023,TFL,Smallcap,Finance
05-12-2023,SUPREMEINF,Smallcap,Realty
05-12-2023,BVCL,Smallcap,Industrials
05-12-2023,ADANIPORTS,Largecap,Industrials
05-12-2023,BRIGADE,Largecap,Realty
05-12-2023,ISGEC,Midcap,Realty
05-12-2023,ADANIPOWER,Largecap,Miscellaneous
05-12-2023,NHPC,Largecap,Miscellaneous
05-12-2023,TARAPUR,Smallcap,FMCG
05-12-2023,EMAMIREAL,Smallcap,Realty
05-12-2023,GREENPOWER,Smallcap,Miscellaneous
05-12-2023,ESSARSHPNG,Smallcap,Services
05-12-2023,CPSEETF,Smallcap,Indices
05-12-2023,SHRIRAMPPS,Smallcap,Realty
05-12-2023,ADANIENSOL,Largecap,Miscellaneous
05-12-2023,BHARATWIRE,Smallcap,Metals
06-12-2023,FACT,Largecap,Industrials
06-12-2023,CESC,Midcap,Miscellaneous
06-12-2023,CHAMBLFERT,Midcap,Industrials
06-12-2023,SUNDRMBRAK,Smallcap,Auto
06-12-2023,MADRASFERT,Smallcap,Industrials
06-12-2023,HSCL,Midcap,Industrials
06-12-2023,HLVLTD,Smallcap,Services
06-12-2023,PRIMESECU,Smallcap,Finance
06-12-2023,PATANJALI,Largecap,FMCG
06-12-2023,TATAPOWER,Largecap,Miscellaneous
06-12-2023,GSFC,Midcap,Industrials
06-12-2023,ZUARIIND,Smallcap,FMCG
06-12-2023,TIL,Smallcap,FMCG
06-12-2023,HEUBACHIND,Smallcap,Industrials
06-12-2023,COROMANDEL,Largecap,Industrials
06-12-2023,ICDSLTD,Smallcap,Realty
06-12-2023,VERANDA,Smallcap,Services
06-12-2023,LICI,Largecap,Services
06-12-2023,HDFCNEXT50,Smallcap,Indices
06-12-2023,KEEPLEARN,Smallcap,Services
06-12-2023,TIPSFILMS,Smallcap,Media
06-12-2023,INOXGREEN,Smallcap,Realty
06-12-2023,DIACABS,Smallcap,Industrials
06-12-2023,KOKUYOCMLN,Smallcap,Miscellaneous
06-12-2023,RHL,Smallcap,Services
06-12-2023,AARTIIND,Largecap,Industrials
06-12-2023,RCF,Midcap,Industrials
06-12-2023,BCLIND,Smallcap,FMCG
06-12-2023,KILITCH,Smallcap,Pharmaceuticals
06-12-2023,COCHINSHIP,Midcap,Aerospace & Defence
06-12-2023,CCHHL,Smallcap,Services
06-12-2023,NAM-INDIA,Largecap,Finance
06-12-2023,ASHAPURMIN,Smallcap,Industrials
06-12-2023,HAL,Largecap,Aerospace & Defence
06-12-2023,ASIANENE,Smallcap,Oils
06-12-2023,AAKASH,Smallcap,Oils
06-12-2023,ADANIGREEN,Largecap,Miscellaneous
06-12-2023,SUMIT,Smallcap,Realty
06-12-2023,ATGL,Largecap,Industrials
06-12-2023,ICICIB22,Smallcap,Indices
06-12-2023,UTINEXT50,Smallcap,Indices
06-12-2023,AXITA,Smallcap,Textiles
06-12-2023,SPENCERS,Smallcap,FMCG
06-12-2023,COUNCODOS,Smallcap,Realty
06-12-2023,NEXT50,Smallcap,Indices
06-12-2023,NDTV,Smallcap,Media
06-12-2023,INDOCO,Smallcap,Pharmaceuticals
06-12-2023,GILLANDERS,Smallcap,Miscellaneous
06-12-2023,AUTOIND,Smallcap,Auto
06-12-2023,NETWORK18,Midcap,Media
06-12-2023,HUBTOWN,Smallcap,Realty
06-12-2023,TV18BRDCST,Midcap,Media
06-12-2023,TFL,Smallcap,Finance
06-12-2023,INDOWIND,Smallcap,Miscellaneous
06-12-2023,SUPREMEINF,Smallcap,Realty
06-12-2023,ADANIPORTS,Largecap,Industrials
06-12-2023,RANEENGINE,Smallcap,Auto
06-12-2023,IMFA,Smallcap,Metals
06-12-2023,ADANIPOWER,Largecap,Miscellaneous
06-12-2023,NHPC,Largecap,Miscellaneous
06-12-2023,CANTABIL,Smallcap,Textiles
06-12-2023,KARMAENG,Smallcap,Miscellaneous
06-12-2023,ESSARSHPNG,Smallcap,Services
06-12-2023,ZUARI,Smallcap,Industrials
06-12-2023,NIBL,Smallcap,Industrials
06-12-2023,SHYAMMETL,Midcap,Metals
06-12-2023,IPL,Smallcap,Industrials
06-12-2023,KOTAKALPHA,Smallcap,Indices
06-12-2023,ADANIENSOL,Largecap,Miscellaneous
06-12-2023,PRITIKAUTO,Smallcap,Auto
06-12-2023,LICNFNHGP,Smallcap,Indices
06-12-2023,ADVENZYMES,Smallcap,Pharmaceuticals
07-12-2023,BEL,Largecap,Aerospace & Defence
07-12-2023,MRPL,Largecap,Industrials
07-12-2023,HLVLTD,Smallcap,Services
07-12-2023,LICHSGFIN,Largecap,Finance
07-12-2023,PATANJALI,Largecap,FMCG
07-12-2023,TATAPOWER,Largecap,Miscellaneous
07-12-2023,BAJAJHLDNG,Largecap,Finance
07-12-2023,TIL,Smallcap,FMCG
07-12-2023,GENESYS,Smallcap,I.T
07-12-2023,HEUBACHIND,Smallcap,Industrials
07-12-2023,IVP,Smallcap,Industrials
07-12-2023,TAINWALCHM,Smallcap,FMCG
07-12-2023,VERANDA,Smallcap,Services
07-12-2023,KOHINOOR,Smallcap,FMCG
07-12-2023,LICI,Largecap,Services
07-12-2023,MANINDS,Smallcap,Metals
07-12-2023,HINDCOPPER,Largecap,Metals
07-12-2023,NLCINDIA,Largecap,Miscellaneous
07-12-2023,ANANTRAJ,Midcap,Realty
07-12-2023,HINDNATGLS,Smallcap,Industrials
07-12-2023,KEEPLEARN,Smallcap,Services
07-12-2023,TIPSFILMS,Smallcap,Media
07-12-2023,WEBELSOLAR,Smallcap,FMCG
07-12-2023,ICICICOMMO,Smallcap,Indices
07-12-2023,NAGREEKEXP,Smallcap,Textiles
07-12-2023,RHL,Smallcap,Services
07-12-2023,GUJRAFFIA,Smallcap,Textiles
07-12-2023,ELGIRUBCO,Smallcap,FMCG
07-12-2023,BCLIND,Smallcap,FMCG
07-12-2023,RADIOCITY,Smallcap,Media
07-12-2023,ZOTA,Smallcap,Services
07-12-2023,VAISHALI,Smallcap,Services
07-12-2023,IEX,Midcap,Miscellaneous
07-12-2023,21STCENMGM,Smallcap,Finance
07-12-2023,VERTOZ,Smallcap,I.T
07-12-2023,SANGHVIMOV,Midcap,Miscellaneous
07-12-2023,AAKASH,Smallcap,Oils
07-12-2023,SGIL,Smallcap,Industrials
07-12-2023,REMSONSIND,Smallcap,Auto
07-12-2023,CONCOR,Largecap,Services
07-12-2023,TREJHARA,Smallcap,I.T
07-12-2023,AXITA,Smallcap,Textiles
07-12-2023,SPENCERS,Smallcap,FMCG
07-12-2023,GOLDTECH,Smallcap,I.T
07-12-2023,NEXT50,Smallcap,Indices
07-12-2023,ALPL30IETF,Smallcap,Indices
07-12-2023,SHREERAMA,Smallcap,Services
07-12-2023,AXISCADES,Smallcap,I.T
07-12-2023,PTC,Midcap,Services
07-12-2023,NTPC,Largecap,Miscellaneous
07-12-2023,JKCEMENT,Largecap,Industrials
07-12-2023,AURIONPRO,Midcap,I.T
07-12-2023,GILLANDERS,Smallcap,Miscellaneous
07-12-2023,VISASTEEL,Smallcap,Metals
07-12-2023,TORNTPOWER,Largecap,Miscellaneous
07-12-2023,AUTOIND,Smallcap,Auto
07-12-2023,INDOWIND,Smallcap,Miscellaneous
07-12-2023,PAISALO,Midcap,Finance
07-12-2023,SUPREMEINF,Smallcap,Realty
07-12-2023,RANEENGINE,Smallcap,Auto
07-12-2023,NHPC,Largecap,Miscellaneous
07-12-2023,SJVN,Largecap,Miscellaneous
07-12-2023,GPPL,Midcap,Industrials
07-12-2023,ESSARSHPNG,Smallcap,Services
07-12-2023,MCX,Midcap,Miscellaneous
07-12-2023,NBCC,Largecap,Miscellaneous
07-12-2023,HOMEFIRST,Midcap,Finance
07-12-2023,IWEL,Midcap,Miscellaneous
07-12-2023,IPL,Smallcap,Industrials
07-12-2023,BALKRISHNA,Smallcap,Industrials
07-12-2023,PRITIKAUTO,Smallcap,Auto
07-12-2023,INDIGO,Largecap,Services
07-12-2023,ALKEM,Largecap,Pharmaceuticals
07-12-2023,BHARATWIRE,Smallcap,Metals
07-12-2023,PARAGMILK,Smallcap,FMCG
08-12-2023,EASTSILK,Smallcap,Textiles
08-12-2023,LICHSGFIN,Largecap,Finance
08-12-2023,MRF,Largecap,Auto
08-12-2023,HEIDELBERG,Smallcap,Industrials
08-12-2023,LT,Largecap,Realty
08-12-2023,RELCHEMQ,Smallcap,Textiles
08-12-2023,GENESYS,Smallcap,I.T
08-12-2023,GRPLTD,Smallcap,FMCG
08-12-2023,ICDSLTD,Smallcap,Realty
08-12-2023,KOHINOOR,Smallcap,FMCG
08-12-2023,HINDCOPPER,Largecap,Metals
08-12-2023,KEEPLEARN,Smallcap,Services
08-12-2023,HBLPOWER,Midcap,Auto
08-12-2023,WEBELSOLAR,Smallcap,FMCG
08-12-2023,HAVISHA,Smallcap,Services
08-12-2023,ALOKINDS,Midcap,Textiles
08-12-2023,NAGREEKEXP,Smallcap,Textiles
08-12-2023,DOLPHIN,Smallcap,Oils
08-12-2023,GUJRAFFIA,Smallcap,Textiles
08-12-2023,ELGIRUBCO,Smallcap,FMCG
08-12-2023,BCLIND,Smallcap,FMCG
08-12-2023,ORCHPHARMA,Midcap,Pharmaceuticals
08-12-2023,RADIOCITY,Smallcap,Media
08-12-2023,MANOMAY,Smallcap,Textiles
08-12-2023,VAISHALI,Smallcap,Services
08-12-2023,BIL,Smallcap,FMCG
08-12-2023,BCONCEPTS,Smallcap,FMCG
08-12-2023,ARVEE,Smallcap,Industrials
08-12-2023,BDL,Largecap,Aerospace & Defence
08-12-2023,ASIANENE,Smallcap,Oils
08-12-2023,AAKASH,Smallcap,Oils
08-12-2023,PRITI,Smallcap,Textiles
08-12-2023,SGIL,Smallcap,Industrials
08-12-2023,TECHNOE,Midcap,Realty
08-12-2023,SPENCERS,Smallcap,FMCG
08-12-2023,GOLDTECH,Smallcap,I.T
08-12-2023,SBGLP,Smallcap,Realty
08-12-2023,BAGFILMS,Smallcap,Media
08-12-2023,NTPC,Largecap,Miscellaneous
08-12-2023,FCSSOFT,Smallcap,I.T
08-12-2023,GMRINFRA,Largecap,Realty
08-12-2023,SOBHA,Midcap,Realty
08-12-2023,PFC,Largecap,Finance
08-12-2023,PURVA,Midcap,Realty
08-12-2023,INDOWIND,Smallcap,Miscellaneous
08-12-2023,SUPREMEINF,Smallcap,Realty
08-12-2023,PRESTIGE,Largecap,Realty
08-12-2023,BTML,Smallcap,Media
08-12-2023,HOMEFIRST,Midcap,Finance
08-12-2023,BALKRISHNA,Smallcap,Industrials
08-12-2023,PRITIKAUTO,Smallcap,Auto
08-12-2023,INDIGO,Largecap,Services
08-12-2023,LICNFNHGP,Smallcap,Indices
11-12-2023,FACT,Largecap,Industrials
11-12-2023,RELCAPITAL,Smallcap,Finance
11-12-2023,GLFL,Smallcap,Finance
11-12-2023,MRF,Largecap,Auto
11-12-2023,HEIDELBERG,Smallcap,Industrials
11-12-2023,PRIMESECU,Smallcap,Finance
11-12-2023,NOCIL,Smallcap,Industrials
11-12-2023,MANGLMCEM,Smallcap,Industrials
11-12-2023,GENESYS,Smallcap,I.T
11-12-2023,MODISONLTD,Smallcap,FMCG
11-12-2023,JYOTISTRUC,Smallcap,FMCG
11-12-2023,NLCINDIA,Largecap,Miscellaneous
11-12-2023,MHLXMIRU,Smallcap,Textiles
11-12-2023,ANANTRAJ,Midcap,Realty
11-12-2023,SUBROS,Smallcap,Auto
11-12-2023,INOXGREEN,Smallcap,Realty
11-12-2023,GUJRAFFIA,Smallcap,Textiles
11-12-2023,BRNL,Smallcap,Realty
11-12-2023,DIXON,Largecap,FMCG
11-12-2023,AKASH,Smallcap,Realty
11-12-2023,MANOMAY,Smallcap,Textiles
11-12-2023,SHRENIK,Smallcap,Services
11-12-2023,BIL,Smallcap,FMCG
11-12-2023,CHEVIOT,Smallcap,Textiles
11-12-2023,SPCENET,Smallcap,Services
11-12-2023,BCONCEPTS,Smallcap,FMCG
11-12-2023,CSLFINANCE,Smallcap,Finance
11-12-2023,ARVEE,Smallcap,Industrials
11-12-2023,NRBBEARING,Smallcap,Industrials
11-12-2023,ICICIB22,Smallcap,Indices
11-12-2023,PATELENG,Smallcap,Realty
11-12-2023,INFRABEES,Smallcap,Indices
11-12-2023,NEXT50IETF,Smallcap,Indices
11-12-2023,NILASPACES,Smallcap,Realty
11-12-2023,ANMOL,Smallcap,Services
11-12-2023,MAXHEALTH,Largecap,Pharmaceuticals
11-12-2023,BANKINDIA,Largecap,Bank
11-12-2023,AAATECH,Smallcap,I.T
11-12-2023,J&KBANK,Midcap,Bank
11-12-2023,ENERGYDEV,Smallcap,Miscellaneous
11-12-2023,WOCKPHARMA,Midcap,Pharmaceuticals
11-12-2023,CALSOFT,Smallcap,I.T
11-12-2023,BAGFILMS,Smallcap,Media
11-12-2023,PALREDTEC,Smallcap,I.T
11-12-2023,ULTRACEMCO,Largecap,Industrials
11-12-2023,INDOCO,Smallcap,Pharmaceuticals
11-12-2023,MBECL,Smallcap,Industrials
11-12-2023,EDUCOMP,Smallcap,I.T
11-12-2023,SADBHAV,Smallcap,Realty
11-12-2023,GMRINFRA,Largecap,Realty
11-12-2023,HOVS,Smallcap,I.T
11-12-2023,GLOBALVECT,Smallcap,Services
11-12-2023,SOBHA,Midcap,Realty
11-12-2023,TIIL,Smallcap,Metals
11-12-2023,IBREALEST,Midcap,Realty
11-12-2023,V2RETAIL,Smallcap,FMCG
11-12-2023,PURVA,Midcap,Realty
11-12-2023,RPOWER,Midcap,Miscellaneous
11-12-2023,TITAGARH,Midcap,FMCG
11-12-2023,KRITINUT,Smallcap,FMCG
11-12-2023,BTML,Smallcap,Media
11-12-2023,SCHNEIDER,Midcap,FMCG
11-12-2023,NBCC,Largecap,Miscellaneous
11-12-2023,TARC,Smallcap,Realty
11-12-2023,IWEL,Midcap,Miscellaneous
11-12-2023,CPSEETF,Smallcap,Indices
11-12-2023,APTUS,Midcap,Finance
11-12-2023,INOXWIND,Midcap,FMCG
11-12-2023,PRITIKAUTO,Smallcap,Auto
11-12-2023,INDIGO,Largecap,Services
11-12-2023,ADVENZYMES,Smallcap,Pharmaceuticals
12-12-2023,FACT,Largecap,Industrials
12-12-2023,CESC,Midcap,Miscellaneous
12-12-2023,CHAMBLFERT,Midcap,Industrials
12-12-2023,MADRASFERT,Smallcap,Industrials
12-12-2023,GLFL,Smallcap,Finance
12-12-2023,MRF,Largecap,Auto
12-12-2023,HEIDELBERG,Smallcap,Industrials
12-12-2023,PRIMESECU,Smallcap,Finance
12-12-2023,SPMLINFRA,Smallcap,Realty
12-12-2023,TATAELXSI,Largecap,I.T
12-12-2023,GSFC,Midcap,Industrials
12-12-2023,VIVIDHA,Smallcap,Services
12-12-2023,ALEMBICLTD,Smallcap,Realty
12-12-2023,UNITECH,Smallcap,Realty
12-12-2023,GMRP&UI,Smallcap,Realty
12-12-2023,SUMEETINDS,Smallcap,Textiles
12-12-2023,HBLPOWER,Midcap,Auto
12-12-2023,INOXGREEN,Smallcap,Realty
12-12-2023,WILLAMAGOR,Smallcap,Finance
12-12-2023,HAVISHA,Smallcap,Services
12-12-2023,TVSHLTD,Midcap,Industrials
12-12-2023,DIACABS,Smallcap,Industrials
12-12-2023,DOLPHIN,Smallcap,Oils
12-12-2023,DREDGECORP,Smallcap,Miscellaneous
12-12-2023,VARDHACRLC,Smallcap,Textiles
12-12-2023,GLOBAL,Smallcap,Services
12-12-2023,SHRENIK,Smallcap,Services
12-12-2023,ELECTHERM,Smallcap,Metals
12-12-2023,KAMATHOTEL,Smallcap,Services
12-12-2023,URJA,Smallcap,Services
12-12-2023,AJOONI,Smallcap,FMCG
12-12-2023,ARVEE,Smallcap,Industrials
12-12-2023,MITTAL,Smallcap,Services
12-12-2023,NILASPACES,Smallcap,Realty
12-12-2023,KPIGREEN,Midcap,Miscellaneous
12-12-2023,SWSOLAR,Midcap,Industrials
12-12-2023,IRCTC,Largecap,Miscellaneous
12-12-2023,SBGLP,Smallcap,Realty
12-12-2023,AAATECH,Smallcap,I.T
12-12-2023,J&KBANK,Midcap,Bank
12-12-2023,ENERGYDEV,Smallcap,Miscellaneous
12-12-2023,SONATSOFTW,Largecap,I.T
12-12-2023,WOCKPHARMA,Midcap,Pharmaceuticals
12-12-2023,UNIONBANK,Largecap,Bank
12-12-2023,BAGFILMS,Smallcap,Media
12-12-2023,JPASSOCIAT,Smallcap,Realty
12-12-2023,ULTRACEMCO,Largecap,Industrials
12-12-2023,CENTURYPLY,Midcap,Plywood Boards/Laminates
12-12-2023,EDUCOMP,Smallcap,I.T
12-12-2023,RCOM,Smallcap,Telecom
12-12-2023,TIIL,Smallcap,Metals
12-12-2023,AMDIND,Smallcap,Services
12-12-2023,V2RETAIL,Smallcap,FMCG
12-12-2023,ALPA,Smallcap,Pharmaceuticals
12-12-2023,SUPREMEINF,Smallcap,Realty
12-12-2023,KRITINUT,Smallcap,FMCG
12-12-2023,HMVL,Smallcap,Media
12-12-2023,SURANASOL,Smallcap,FMCG
12-12-2023,INVENTURE,Smallcap,Services
12-12-2023,THOMASCOTT,Smallcap,FMCG
12-12-2023,RVHL,Smallcap,Realty
12-12-2023,DUCON,Smallcap,Realty
12-12-2023,IWEL,Midcap,Miscellaneous
12-12-2023,PILANIINVS,Smallcap,Finance
12-12-2023,BLS,Midcap,I.T
12-12-2023,SABEVENTS,Smallcap,Media
13-12-2023,BEPL,Smallcap,Oils
13-12-2023,CESC,Midcap,Miscellaneous
13-12-2023,CHAMBLFERT,Midcap,Industrials
13-12-2023,ZUARIIND,Smallcap,FMCG
13-12-2023,MANGLMCEM,Smallcap,Industrials
13-12-2023,UNITECH,Smallcap,Realty
13-12-2023,GMRP&UI,Smallcap,Realty
13-12-2023,NLCINDIA,Largecap,Miscellaneous
13-12-2023,LOYALTEX,Smallcap,Textiles
13-12-2023,SUBROS,Smallcap,Auto
13-12-2023,HBLPOWER,Midcap,Auto
13-12-2023,GIPCL,Smallcap,Miscellaneous
13-12-2023,TRACXN,Smallcap,I.T
13-12-2023,SURANAT&P,Smallcap,Miscellaneous
13-12-2023,INOXGREEN,Smallcap,Realty
13-12-2023,WILLAMAGOR,Smallcap,Finance
13-12-2023,TVSHLTD,Midcap,Industrials
13-12-2023,KITEX,Smallcap,FMCG
13-12-2023,DOLPHIN,Smallcap,Oils
13-12-2023,DREDGECORP,Smallcap,Miscellaneous
13-12-2023,WANBURY,Smallcap,Pharmaceuticals
13-12-2023,HUDCO,Largecap,Finance
13-12-2023,BRNL,Smallcap,Realty
13-12-2023,HECPROJECT,Smallcap,Realty
13-12-2023,CROWN,Smallcap,Miscellaneous
13-12-2023,LIBAS,Smallcap,Textiles
13-12-2023,ACEINTEG,Smallcap,I.T
13-12-2023,TFCILTD,Smallcap,Finance
13-12-2023,KAMATHOTEL,Smallcap,Services
13-12-2023,21STCENMGM,Smallcap,Finance
13-12-2023,SPCENET,Smallcap,Services
13-12-2023,URJA,Smallcap,Services
13-12-2023,SHRADHA,Smallcap,Realty
13-12-2023,AJOONI,Smallcap,FMCG
13-12-2023,SHIVAMILLS,Smallcap,Textiles
13-12-2023,TEMBO,Smallcap,Services
13-12-2023,CHEMBOND,Smallcap,Industrials
13-12-2023,TECHNOE,Midcap,Realty
13-12-2023,ALANKIT,Smallcap,I.T
13-12-2023,CONCOR,Largecap,Services
13-12-2023,CHALET,Midcap,Services
13-12-2023,360ONE,Largecap,Finance
13-12-2023,AAATECH,Smallcap,I.T
13-12-2023,ENERGYDEV,Smallcap,Miscellaneous
13-12-2023,TVSMOTOR,Largecap,Auto
13-12-2023,BSOFT,Largecap,I.T
13-12-2023,PTC,Midcap,Services
13-12-2023,STAR,Midcap,Pharmaceuticals
13-12-2023,CYBERMEDIA,Smallcap,Media
13-12-2023,MCLEODRUSS,Smallcap,FMCG
13-12-2023,RCOM,Smallcap,Telecom
13-12-2023,GILLANDERS,Smallcap,Miscellaneous
13-12-2023,GALLANTT,Smallcap,Metals
13-12-2023,VOLTAMP,Midcap,FMCG
13-12-2023,HOVS,Smallcap,I.T
13-12-2023,CTE,Smallcap,I.T
13-12-2023,PFC,Largecap,Finance
13-12-2023,POWERGRID,Largecap,Miscellaneous
13-12-2023,SUPREMEINF,Smallcap,Realty
13-12-2023,RECLTD,Largecap,Finance
13-12-2023,NHPC,Largecap,Miscellaneous
13-12-2023,PRESTIGE,Largecap,Realty
13-12-2023,SURANASOL,Smallcap,FMCG
13-12-2023,PFS,Smallcap,Finance
13-12-2023,SCHNEIDER,Midcap,FMCG
13-12-2023,NECCLTD,Smallcap,Services
13-12-2023,MANAKCOAT,Smallcap,Metals
13-12-2023,INDIGO,Largecap,Services
14-12-2023,BEPL,Smallcap,Oils
14-12-2023,SAIL,Largecap,Metals
14-12-2023,SPMLINFRA,Smallcap,Realty
14-12-2023,TATAELXSI,Largecap,I.T
14-12-2023,ZUARIIND,Smallcap,FMCG
14-12-2023,MANGLMCEM,Smallcap,Industrials
14-12-2023,RELCHEMQ,Smallcap,Textiles
14-12-2023,SWANENERGY,Largecap,Miscellaneous
14-12-2023,ARSHIYA,Smallcap,Services
14-12-2023,UNITECH,Smallcap,Realty
14-12-2023,IVC,Smallcap,Finance
14-12-2023,NLCINDIA,Largecap,Miscellaneous
14-12-2023,BSL,Smallcap,Textiles
14-12-2023,ANANTRAJ,Midcap,Realty
14-12-2023,TIPSFILMS,Smallcap,Media
14-12-2023,SHYAMTEL,Smallcap,Services
14-12-2023,ONWARDTEC,Smallcap,I.T
14-12-2023,HAVISHA,Smallcap,Services
14-12-2023,TVSHLTD,Midcap,Industrials
14-12-2023,SILINV,Smallcap,Finance
14-12-2023,KITEX,Smallcap,FMCG
14-12-2023,GET&D,Largecap,FMCG
14-12-2023,PEARLPOLY,Smallcap,Services
14-12-2023,GUJRAFFIA,Smallcap,Textiles
14-12-2023,WANBURY,Smallcap,Pharmaceuticals
14-12-2023,HUDCO,Largecap,Finance
14-12-2023,CLEDUCATE,Smallcap,Services
14-12-2023,PATINTLOG,Smallcap,Services
14-12-2023,ACEINTEG,Smallcap,I.T
14-12-2023,ELECTHERM,Smallcap,Metals
14-12-2023,21STCENMGM,Smallcap,Finance
14-12-2023,AJOONI,Smallcap,FMCG
14-12-2023,SHIVAMILLS,Smallcap,Textiles
14-12-2023,TEMBO,Smallcap,Services
14-12-2023,SABTN,Smallcap,Media
14-12-2023,CONCOR,Largecap,Services
14-12-2023,ANMOL,Smallcap,Services
14-12-2023,360ONE,Largecap,Finance
14-12-2023,IRCTC,Largecap,Miscellaneous
14-12-2023,SONATSOFTW,Largecap,I.T
14-12-2023,HCLTECH,Largecap,I.T
14-12-2023,TVSMOTOR,Largecap,Auto
14-12-2023,CALSOFT,Smallcap,I.T
14-12-2023,BSOFT,Largecap,I.T
14-12-2023,COFORGE,Largecap,I.T
14-12-2023,CYBERMEDIA,Smallcap,Media
14-12-2023,MCLEODRUSS,Smallcap,FMCG
14-12-2023,GILLANDERS,Smallcap,Miscellaneous
14-12-2023,GALLANTT,Smallcap,Metals
14-12-2023,VOLTAMP,Midcap,FMCG
14-12-2023,HOVS,Smallcap,I.T
14-12-2023,NAUKRI,Largecap,I.T
14-12-2023,TIIL,Smallcap,Metals
14-12-2023,CINELINE,Smallcap,Media
14-12-2023,AMDIND,Smallcap,Services
14-12-2023,DLF,Largecap,Realty
14-12-2023,SUPREMEINF,Smallcap,Realty
14-12-2023,JAIBALAJI,Midcap,Metals
14-12-2023,NHPC,Largecap,Miscellaneous
14-12-2023,GODREJPROP,Largecap,Realty
14-12-2023,SJVN,Largecap,Miscellaneous
14-12-2023,WABAG,Smallcap,FMCG
14-12-2023,BEDMUTHA,Smallcap,Metals
14-12-2023,TEXRAIL,Midcap,FMCG
14-12-2023,PFS,Smallcap,Finance
14-12-2023,ESSARSHPNG,Smallcap,Services
14-12-2023,TERASOFT,Smallcap,I.T
14-12-2023,IRFC,Largecap,Finance
14-12-2023,SUVIDHAA,Smallcap,Miscellaneous
14-12-2023,IPL,Smallcap,Industrials
14-12-2023,PTCIL,Midcap,Industrials
14-12-2023,LTIM,Largecap,I.T
14-12-2023,SABEVENTS,Smallcap,Media
15-12-2023,HEADSUP,Smallcap,FMCG
15-12-2023,BEL,Largecap,Aerospace & Defence
15-12-2023,BEPL,Smallcap,Oils
15-12-2023,SUNDARMFIN,Largecap,Finance
15-12-2023,ARVIND,Midcap,Textiles
15-12-2023,KOTAKPSUBK,Smallcap,Indices
15-12-2023,PSUBNKBEES,Smallcap,Indices
15-12-2023,SPMLINFRA,Smallcap,Realty
15-12-2023,HINDALCO,Largecap,Metals
15-12-2023,ZUARIIND,Smallcap,FMCG
15-12-2023,MANGLMCEM,Smallcap,Industrials
15-12-2023,SWANENERGY,Largecap,Miscellaneous
15-12-2023,ZENSARTECH,Midcap,I.T
15-12-2023,ARSHIYA,Smallcap,Services
15-12-2023,IVC,Smallcap,Finance
15-12-2023,TIMESGTY,Smallcap,Finance
15-12-2023,ASHIMASYN,Smallcap,Textiles
15-12-2023,ANANTRAJ,Midcap,Realty
15-12-2023,SHYAMTEL,Smallcap,Services
